Stock Item Record ID,Description,Discountable,UPC Code,Price,Cost,Taxable,Price Type,Register Data Status,Quantity on Hand,Inventory Method,Assigned Cost,Order Trigger,Recommended Order,Department,Category,Supplier,Supplier Code,Unit,Tax Group
24931171,STX Padded Goalie Pants Sm.,TRUE,400000005232,40,13.75,TRUE,system,active,1,tracked,,0,0,general,general,not tracked,,,
24931172,STX Shoulder Pad Stinger,TRUE,400000005249,25,13.75,TRUE,system,active,1,tracked,,0,0,general,general,not tracked,,,
24931173,Warrior Flex Elbow Guard 9.0 Silver,TRUE,400000005256,30,13.75,TRUE,system,active,1,tracked,,0,0,general,general,not tracked,,,
24931174,Maverick Zoom Mid Arm Pad White Lg,TRUE,400000005263,30,13.75,TRUE,system,active,3,tracked,,0,0,general,general,not tracked,,,
24931175,Maverick Zoom Mid Arm Pad Black Lg,TRUE,400000005270,30,13.75,TRUE,system,active,1,tracked,,0,0,general,general,not tracked,,,
24931176,Maverick Zoom Mid Arm Pad Black  Md,TRUE,400000005287,30,13.75,TRUE,system,active,1,tracked,,0,0,general,general,not tracked,,,
24931177,Brine  4X4 Indoor Box Goal,TRUE,400000005294,70,13.75,TRUE,system,active,1,tracked,,0,0,general,general,not tracked,,,
23904122,Reebok Duffle Bag - Navy,TRUE,400000005300,30,14.15,TRUE,system,active,1,tracked,,0,0,general,general,not tracked,,,
23904137,Reebok Duffle Bag - Royal,TRUE,400000005317,30,14.15,TRUE,system,active,1,tracked,,0,0,general,general,not tracked,,,
24931178,Warrior Kryptolyte Goalie Handle Blue,TRUE,400000005324,40,13.75,TRUE,system,active,2,tracked,,0,0,general,general,not tracked,,,
24931179,Warrior Kryptolyte Mens Attack Handle Red,TRUE,400000005331,40,13.75,TRUE,system,active,2,tracked,,0,0,general,general,not tracked,,,
24931180,Warrior Kryptolyte Mens Attack Handle Green,TRUE,400000005348,40,13.75,TRUE,system,active,1,tracked,,0,0,general,general,not tracked,,,
24931181,Warrior Kryptolyte Mens Attack Handle Black,TRUE,400000005355,40,13.75,TRUE,system,active,1,tracked,,0,0,general,general,not tracked,,,
24931182,Warrior Kryptolyte Mens Attack Handle Blue,TRUE,400000005362,40,13.75,TRUE,system,active,1,tracked,,0,0,general,general,not tracked,,,
24931183,Warrior Kryptolyte Mens Attack Handle Silver,TRUE,400000005379,40,13.75,TRUE,system,active,1,tracked,,0,0,general,general,not tracked,,,
